6,Samosa,20,88,2023-06-05
7,Chicken Curry,140,88,2023-06-05
8,Paneer Tikka,180,51,2023-06-05
9,Mutton Biryani,250,38,2023-06-05
10,Rasam,70,87,2023-06-05
11,Palak Paneer,160,53,2023-06-05
12,Fried Rice,130,45,2023-06-05
13,Gulab Jamun,80,34,2023-06-05
14,Chicken 65,160,82,2023-06-05
15,Butter Chicken,200,91,2023-06-05
16,Veg Meals,110,86,2023-06-05
17,Chappathi,50,309,2023-06-05
18,Aloo Gobi,140,46,2023-06-05
19,Kadai Chicken,200,64,2023-06-05
20,Fish Curry,140,90,2023-06-05

1,Biryani,150,68,2023-06-06
2,Shawarma,120,64,2023-06-06
3,Appam,30,210,2023-06-06
4,Dosa,70,217,2023-06-06
5,Paratha,40,298,2023-06-06
6,Samosa,20,106,2023-06-06
7,Chicken Curry,140,80,2023-06-06
8,Paneer Tikka,180,56,2023-06-06
9,Mutton Biryani,250,54,2023-06-06
10,Rasam,70,86,2023-06-06
11,Palak Paneer,160,56,2023-06-06
12,Fried Rice,130,54,2023-06-06
13,Gulab Jamun,80,48,2023-06-06
14,Chicken 65,160,86,2023-06-06
15,Butter Chicken,200,96,2023-06-06
16,Veg Meals,110,77,2023-06-06
17,Chappathi,50,315,2023-06-06
18,Aloo Gobi,140,59,2023-06-06
19,Kadai Chicken,200,72,2023-06-06
20,Fish Curry,140,66,2023-06-06

1,Biryani,150,80,2023-06-07
2,Shawarma,120,62,2023-06-07
3,Appam,30,204,2023-06-07
4,Dosa,70,210,2023-06-07
5,Paratha,40,292,2023-06-07
6,Samosa,20,106,2023-06-07
7,Chicken Curry,140,73,2023-06-07
8,Paneer Tikka,180,46,2023-06-07
9,Mutton Biryani,250,64,2023-06-07
10,Rasam,70,92,2023-06-07
11,Palak Paneer,160,45,2023-06-07
12,Fried Rice,130,57,2023-06-07
13,Gulab Jamun,80,51,2023-06-07
14,Chicken 65,160,84,2023-06-07
15,Butter Chicken,200,81,2023-06-07
16,Veg Meals,110,90,2023-06-07
17,Chappathi,50,312,2023-06-07
18,Aloo Gobi,140,39,2023-06-07
19,Kadai Chicken,200,66,2023-06-07
20,Fish Curry,140,75,2023-06-07

1,Biryani,150,73,2023-06-08
2,Shawarma,120,60,2023-06-08
3,Appam,30,209,2023-06-08
4,Dosa,70,215,2023-06-08
5,Paratha,40,299,2023-06-08
6,Samosa,20,98,2023-06-08
7,Chicken Curry,140,83,2023-06-08
8,Paneer Tikka,180,52,2023-06-08
9,Mutton Biryani,250,35,2023-06-08
10,Rasam,70,78,2023-06-08
11,Palak Paneer,160,37,2023-06-08
12,Fried Rice,130,39,2023-06-08
13,Gulab Jamun,80,33,2023-06-08
14,Chicken 65,160,81,2023-06-08
15,Butter Chicken,200,76,2023-06-08
16,Veg Meals,110,95,2023-06-08
17,Chappathi,50,322,2023-06-08
18,Aloo Gobi,140,41,2023-06-08
19,Kadai Chicken,200,93,2023-06-08
20,Fish Curry,140,97,2023-06-08

1,Biryani,150,96,2023-06-09
2,Shawarma,120,64,2023-06-09
3,Appam,30,210,2023-06-09
4,Dosa,70,208,2023-06-09
5,Paratha,40,302,2023-06-09
6,Samosa,20,110,2023-06-09
7,Chicken Curry,140,99,2023-06-09
8,Paneer Tikka,180,45,2023-06-09
9,Mutton Biryani,250,45,2023-06-09
10,Rasam,70,74,2023-06-09
11,Palak Paneer,160,47,2023-06-09
12,Fried Rice,130,61,2023-06-09
13,Gulab Jamun,80,60,2023-06-09
14,Chicken 65,160,90,2023-06-09
15,Butter Chicken,200,98,2023-06-09
16,Veg Meals,110,94,2023-06-09
17,Chappathi,50,337,2023-06-09
18,Aloo Gobi,140,36,2023-06-09
19,Kadai Chicken,200,73,2023-06-09
20,Fish Curry,140,71,2023-06-09

1,Biryani,150,120,2023-06-10
2,Shawarma,120,69,2023-06-10
3,Appam,30,192,2023-06-10
4,Dosa,70,209,2023-06-10
5,Paratha,40,320,2023-06-10
6,Samosa,20,97,2023-06-10
7,Chicken Curry,140,95,2023-06-10
8,Paneer Tikka,180,58,2023-06-10
9,Mutton Biryani,250,29,2023-06-10
10,Rasam,70,80,2023-06-10
11,Palak Paneer,160,49,2023-06-10
12,Fried Rice,130,52,2023-06-10
13,Gulab Jamun,80,23,2023-06-10
14,Chicken 65,160,95,2023-06-10
15,Butter Chicken,200,125,2023-06-10
16,Veg Meals,110,78,2023-06-10
17,Chappathi,50,337,2023-06-10
18,Aloo Gobi,140,58,2023-06-10
19,Kadai Chicken,200,88,2023-06-10
20,Fish Curry,140,56,2023-06-10

1,Biryani,150,135,2023-06-11
2,Shawarma,120,70,2023-06-11
3,Appam,30,167,2023-06-11
4,Dosa,70,223,2023-06-11
5,Paratha,40,354,2023-06-11
6,Samosa,20,91,2023-06-11
7,Chicken Curry,140,85,2023-06-11
8,Paneer Tikka,180,19,2023-06-11
9,Mutton Biryani,250,42,2023-06-11
10,Rasam,70,60,2023-06-11
11,Palak Paneer,160,40,2023-06-11
12,Fried Rice,130,58,2023-06-11
13,Gulab Jamun,80,66,2023-06-11
14,Chicken 65,160,88,2023-06-11
15,Butter Chicken,200,105,2023-06-11
16,Veg Meals,110,75,2023-06-11
17,Chappathi,50,348,2023-06-11
18,Aloo Gobi,140,16,2023-06-11
19,Kadai Chicken,200,118,2023-06-11
20,Fish Curry,140,78,2023-06-11

1,Biryani,150,76,2023-06-12
2,Shawarma,120,75,2023-06-12
3,Appam,30,208,2023-06-12
4,Dosa,70,206,2023-06-12
5,Paratha,40,302,2023-06-12
6,Samosa,20,109,2023-06-12
7,Chicken Curry,140,86,2023-06-12
8,Paneer Tikka,180,52,2023-06-12
9,Mutton Biryani,250,60,2023-06-12
10,Rasam,70,80,2023-06-12
11,Palak Paneer,160,43,2023-06-12
12,Fried Rice,130,49,2023-06-12
13,Gulab Jamun,80,43,2023-06-12
14,Chicken 65,160,70,2023-06-12
15,Butter Chicken,200,93,2023-06-12
16,Veg Meals,110,96,2023-06-12
17,Chappathi,50,315,2023-06-12
18,Aloo Gobi,140,53,2023-06-12
19,Kadai Chicken,200,80,2023-06-12
20,Fish Curry,140,87,2023-06-12

1,Biryani,150,72,2023-06-13
2,Shawarma,120,64,2023-06-13
3,Appam,30,201,2023-06-13
4,Dosa,70,211,2023-06-13
5,Paratha,40,299,2023-06-13
6,Samosa,20,97,2023-06-13
7,Chicken Curry,140,80,2023-06-13
8,Paneer Tikka,180,46,2023-06-13
9,Mutton Biryani,250,49,2023-06-13
10,Rasam,70,75,2023-06-13
11,Palak Paneer,160,55,2023-06-13
12,Fried Rice,130,49,2023-06-13
13,Gulab Jamun,80,43,2023-06-13
14,Chicken 65,160,77,2023-06-13
15,Butter Chicken,200,79,2023-06-13
16,Veg Meals,110,90,2023-06-13
17,Chappathi,50,316,2023-06-13
18,Aloo Gobi,140,58,2023-06-13
19,Kadai Chicken,200,74,2023-06-13
20,Fish Curry,140,86,2023-06-13

1,Biryani,150,78,2023-06-14
2,Shawarma,120,65,2023-06-14
3,Appam,30,206,2023-06-14
4,Dosa,70,221,2023-06-14
5,Paratha,40,306,2023-06-14
6,Samosa,20,99,2023-06-14
7,Chicken Curry,140,81,2023-06-14
8,Paneer Tikka,180,53,2023-06-14
9,Mutton Biryani,250,49,2023-06-14
10,Rasam,70,92,2023-06-14
11,Palak Paneer,160,41,2023-06-14
12,Fried Rice,130,67,2023-06-14
13,Gulab Jamun,80,48,2023-06-14
14,Chicken 65,160,90,2023-06-14
15,Butter Chicken,200,73,2023-06-14
16,Veg Meals,110,94,2023-06-14
17,Chappathi,50,307,2023-06-14
18,Aloo Gobi,140,44,2023-06-14
19,Kadai Chicken,200,78,2023-06-14
20,Fish Curry,140,76,2023-06-14

1,Biryani,150,71,2023-06-15
2,Shawarma,120,59,2023-06-15
3,Appam,30,210,2023-06-15
4,Dosa,70,209,2023-06-15
5,Paratha,40,308,2023-06-15
6,Samosa,20,115,2023-06-15
7,Chicken Curry,140,81,2023-06-15
8,Paneer Tikka,180,51,2023-06-15
9,Mutton Biryani,250,46,2023-06-15
10,Rasam,70,71,2023-06-15
11,Palak Paneer,160,45,2023-06-15
12,Fried Rice,130,59,2023-06-15
13,Gulab Jamun,80,56,2023-06-15
14,Chicken 65,160,84,2023-06-15
15,Butter Chicken,200,72,2023-06-15
16,Veg Meals,110,76,2023-06-15
17,Chappathi,50,321,2023-06-15
18,Aloo Gobi,140,56,2023-06-15
19,Kadai Chicken,200,83,2023-06-15
20,Fish Curry,140,72,2023-06-15

1,Biryani,150,78,2023-06-16
2,Shawarma,120,70,2023-06-16
3,Appam,30,202,2023-06-16
4,Dosa,70,210,2023-06-16
5,Paratha,40,304,2023-06-16
6,Samosa,20,108,2023-06-16
7,Chicken Curry,140,90,2023-06-16
8,Paneer Tikka,180,58,2023-06-16
9,Mutton Biryani,250,52,2023-06-16
10,Rasam,70,78,2023-06-16
11,Palak Paneer,160,46,2023-06-16
12,Fried Rice,130,67,2023-06-16
13,Gulab Jamun,80,52,2023-06-16
14,Chicken 65,160,91,2023-06-16
15,Butter Chicken,200,100,2023-06-16
16,Veg Meals,110,77,2023-06-16
17,Chappathi,50,340,2023-06-16
18,Aloo Gobi,140,33,2023-06-16
19,Kadai Chicken,200,80,2023-06-16
20,Fish Curry,140,86,2023-06-16

1,Biryani,150,105,2023-06-17
2,Shawarma,120,87,2023-06-17
3,Appam,30,206,2023-06-17
4,Dosa,70,196,2023-06-17
5,Paratha,40,330,2023-06-17
6,Samosa,20,107,2023-06-17
7,Chicken Curry,140,78,2023-06-17
8,Paneer Tikka,180,33,2023-06-17
9,Mutton Biryani,250,33,2023-06-17
10,Rasam,70,95,2023-06-17
11,Palak Paneer,160,52,2023-06-17
12,Fried Rice,130,63,2023-06-17
13,Gulab Jamun,80,42,2023-06-17
14,Chicken 65,160,79,2023-06-17
15,Butter Chicken,200,116,2023-06-17
16,Veg Meals,110,74,2023-06-17
17,Chappathi,50,332,2023-06-17
18,Aloo Gobi,140,30,2023-06-17
19,Kadai Chicken,200,79,2023-06-17
20,Fish Curry,140,64,2023-06-17

1,Biryani,150,120,2023-06-18
2,Shawarma,120,67,2023-06-18
3,Appam,30,183,2023-06-18
4,Dosa,70,188,2023-06-18
5,Paratha,40,352,2023-06-18
6,Samosa,20,79,2023-06-18
7,Chicken Curry,140,83,2023-06-18
8,Paneer Tikka,180,36,2023-06-18
9,Mutton Biryani,250,56,2023-06-18
10,Rasam,70,74,2023-06-18
11,Palak Paneer,160,61,2023-06-18
12,Fried Rice,130,37,2023-06-18
13,Gulab Jamun,80,41,2023-06-18
14,Chicken 65,160,90,2023-06-18
15,Butter Chicken,200,108,2023-06-18
16,Veg Meals,110,73,2023-06-18
17,Chappathi,50,345,2023-06-18
18,Aloo Gobi,140,24,2023-06-18
19,Kadai Chicken,200,102,2023-06-18
20,Fish Curry,140,74,2023-06-18

1,Biryani,150,58,2023-06-19
2,Shawarma,120,58,2023-06-19
3,Appam,30,203,2023-06-19
4,Dosa,70,207,2023-06-19
5,Paratha,40,318,2023-06-19
6,Samosa,20,90,2023-06-19
7,Chicken Curry,140,79,2023-06-19
8,Paneer Tikka,180,52,2023-06-19
9,Mutton Biryani,250,54,2023-06-19
10,Rasam,70,86,2023-06-19
11,Palak Paneer,160,50,2023-06-19
12,Fried Rice,130,53,2023-06-19
13,Gulab Jamun,80,44,2023-06-19
14,Chicken 65,160,74,2023-06-19
15,Butter Chicken,200,62,2023-06-19
16,Veg Meals,110,86,2023-06-19
17,Chappathi,50,327,2023-06-19
18,Aloo Gobi,140,51,2023-06-19
19,Kadai Chicken,200,71,2023-06-19
20,Fish Curry,140,73,2023-06-19

1,Biryani,150,77,2023-06-20
2,Shawarma,120,56,2023-06-20
3,Appam,30,209,2023-06-20
4,Dosa,70,212,2023-06-20
5,Paratha,40,307,2023-06-20
6,Samosa,20,105,2023-06-20
7,Chicken Curry,140,93,2023-06-20
8,Paneer Tikka,180,47,2023-06-20
9,Mutton Biryani,250,63,2023-06-20
10,Rasam,70,86,2023-06-20
11,Palak Paneer,160,45,2023-06-20
12,Fried Rice,130,31,2023-06-20
13,Gulab Jamun,80,45,2023-06-20
14,Chicken 65,160,76,2023-06-20
15,Butter Chicken,200,73,2023-06-20
16,Veg Meals,110,109,2023-06-20
17,Chappathi,50,310,2023-06-20
18,Aloo Gobi,140,63,2023-06-20
19,Kadai Chicken,200,81,2023-06-20
20,Fish Curry,140,77,2023-06-20

1,Biryani,150,83,2023-06-21
2,Shawarma,120,72,2023-06-21
3,Appam,30,205,2023-06-21
4,Dosa,70,201,2023-06-21
5,Paratha,40,301,2023-06-21
6,Samosa,20,111,2023-06-21
7,Chicken Curry,140,73,2023-06-21
8,Paneer Tikka,180,57,2023-06-21
9,Mutton Biryani,250,54,2023-06-21
10,Rasam,70,71,2023-06-21
11,Palak Paneer,160,60,2023-06-21
12,Fried Rice,130,45,2023-06-21
13,Gulab Jamun,80,44,2023-06-21
14,Chicken 65,160,87,2023-06-21
15,Butter Chicken,200,67,2023-06-21
16,Veg Meals,110,100,2023-06-21
17,Chappathi,50,315,2023-06-21
18,Aloo Gobi,140,48,2023-06-21
19,Kadai Chicken,200,73,2023-06-21
20,Fish Curry,140,73,2023-06-21

1,Biryani,150,73,2023-06-22
2,Shawarma,120,66,2023-06-22
3,Appam,30,205,2023-06-22
4,Dosa,70,208,2023-06-22
5,Paratha,40,304,2023-06-22
6,Samosa,20,100,2023-06-22
7,Chicken Curry,140,93,2023-06-22
8,Paneer Tikka,180,51,2023-06-22
9,Mutton Biryani,250,54,2023-06-22
10,Rasam,70,80,2023-06-22
11,Palak Paneer,160,49,2023-06-22
12,Fried Rice,130,65,2023-06-22
13,Gulab Jamun,80,50,2023-06-22
14,Chicken 65,160,99,2023-06-22
15,Butter Chicken,200,72,2023-06-22
16,Veg Meals,110,90,2023-06-22
17,Chappathi,50,320,2023-06-22
18,Aloo Gobi,140,47,2023-06-22
19,Kadai Chicken,200,86,2023-06-22
20,Fish Curry,140,74,2023-06-22

1,Biryani,150,87,2023-06-23
2,Shawarma,120,54,2023-06-23
3,Appam,30,197,2023-06-23
4,Dosa,70,215,2023-06-23
5,Paratha,40,316,2023-06-23
6,Samosa,20,100,2023-06-23
7,Chicken Curry,140,91,2023-06-23
8,Paneer Tikka,180,58,2023-06-23
9,Mutton Biryani,250,58,2023-06-23
10,Rasam,70,70,2023-06-23
11,Palak Paneer,160,42,2023-06-23
12,Fried Rice,130,66,2023-06-23
13,Gulab Jamun,80,45,2023-06-23
14,Chicken 65,160,87,2023-06-23
15,Butter Chicken,200,93,2023-06-23
16,Veg Meals,110,94,2023-06-23
17,Chappathi,50,323,2023-06-23
18,Aloo Gobi,140,53,2023-06-23
19,Kadai Chicken,200,83,2023-06-23
20,Fish Curry,140,71,2023-06-23

1,Biryani,150,112,2023-06-24
2,Shawarma,120,59,2023-06-24
3,Appam,30,179,2023-06-24
4,Dosa,70,229,2023-06-24
5,Paratha,40,337,2023-06-24
6,Samosa,20,103,2023-06-24
7,Chicken Curry,140,101,2023-06-24
8,Paneer Tikka,180,51,2023-06-24
9,Mutton Biryani,250,57,2023-06-24
10,Rasam,70,65,2023-06-24
11,Palak Paneer,160,21,2023-06-24
12,Fried Rice,130,51,2023-06-24
13,Gulab Jamun,80,56,2023-06-24
14,Chicken 65,160,102,2023-06-24
15,Butter Chicken,200,115,2023-06-24
16,Veg Meals,110,92,2023-06-24
17,Chappathi,50,351,2023-06-24
18,Aloo Gobi,140,19,2023-06-24
19,Kadai Chicken,200,74,2023-06-24
20,Fish Curry,140,68,2023-06-24

1,Biryani,150,125,2023-06-25
2,Shawarma,120,74,2023-06-25
3,Appam,30,180,2023-06-25
4,Dosa,70,198,2023-06-25
5,Paratha,40,356,2023-06-25
6,Samosa,20,79,2023-06-25
7,Chicken Curry,140,98,2023-06-25
8,Paneer Tikka,180,42,2023-06-25
9,Mutton Biryani,250,59,2023-06-25
10,Rasam,70,73,2023-06-25
11,Palak Paneer,160,38,2023-06-25
12,Fried Rice,130,59,2023-06-25
13,Gulab Jamun,80,57,2023-06-25
14,Chicken 65,160,89,2023-06-25
15,Butter Chicken,200,107,2023-06-25
16,Veg Meals,110,61,2023-06-25
17,Chappathi,50,355,2023-06-25
18,Aloo Gobi,140,33,2023-06-25
19,Kadai Chicken,200,103,2023-06-25
20,Fish Curry,140,81,2023-06-25

1,Biryani,150,70,2023-06-26
2,Shawarma,120,77,2023-06-26
3,Appam,30,201,2023-06-26
4,Dosa,70,210,2023-06-26
5,Paratha,40,302,2023-06-26
6,Samosa,20,97,2023-06-26
7,Chicken Curry,140,75,2023-06-26
8,Paneer Tikka,180,62,2023-06-26
9,Mutton Biryani,250,51,2023-06-26
10,Rasam,70,71,2023-06-26
11,Palak Paneer,160,57,2023-06-26
12,Fried Rice,130,53,2023-06-26
13,Gulab Jamun,80,41,2023-06-26
14,Chicken 65,160,70,2023-06-26
15,Butter Chicken,200,74,2023-06-26
16,Veg Meals,110,90,2023-06-26
17,Chappathi,50,309,2023-06-26
18,Aloo Gobi,140,41,2023-06-26
19,Kadai Chicken,200,79,2023-06-26
20,Fish Curry,140,55,2023-06-26

1,Biryani,150,75,2023-06-27
2,Shawarma,120,47,2023-06-27
3,Appam,30,203,2023-06-27
4,Dosa,70,208,2023-06-27
5,Paratha,40,296,2023-06-27
6,Samosa,20,100,2023-06-27
7,Chicken Curry,140,88,2023-06-27
8,Paneer Tikka,180,48,2023-06-27
9,Mutton Biryani,250,52,2023-06-27
10,Rasam,70,84,2023-06-27
11,Palak Paneer,160,55,2023-06-27
12,Fried Rice,130,51,2023-06-27
13,Gulab Jamun,80,27,2023-06-27
14,Chicken 65,160,83,2023-06-27
15,Butter Chicken,200,80,2023-06-27
16,Veg Meals,110,93,2023-06-27
17,Chappathi,50,322,2023-06-27
18,Aloo Gobi,140,47,2023-06-27
19,Kadai Chicken,200,73,2023-06-27
20,Fish Curry,140,78,2023-06-27

1,Biryani,150,75,2023-06-28
2,Shawarma,120,67,2023-06-28
3,Appam,30,200,2023-06-28
4,Dosa,70,211,2023-06-28
5,Paratha,40,313,2023-06-28
6,Samosa,20,118,2023-06-28
7,Chicken Curry,140,78,2023-06-28
8,Paneer Tikka,180,50,2023-06-28
9,Mutton Biryani,250,47,2023-06-28
10,Rasam,70,86,2023-06-28
11,Palak Paneer,160,53,2023-06-28
12,Fried Rice,130,56,2023-06-28
13,Gulab Jamun,80,37,2023-06-28
14,Chicken 65,160,88,2023-06-28
15,Butter Chicken,200,86,2023-06-28
16,Veg Meals,110,91,2023-06-28
17,Chappathi,50,335,2023-06-28
18,Aloo Gobi,140,55,2023-06-28
19,Kadai Chicken,200,80,2023-06-28
20,Fish Curry,140,68,2023-06-28

1,Biryani,150,65,2023-06-29
2,Shawarma,120,55,2023-06-29
3,Appam,30,211,2023-06-29
4,Dosa,70,217,2023-06-29
5,Paratha,40,307,2023-06-29
6,Samosa,20,107,2023-06-29
7,Chicken Curry,140,94,2023-06-29
8,Paneer Tikka,180,66,2023-06-29
9,Mutton Biryani,250,42,2023-06-29
10,Rasam,70,76,2023-06-29
11,Palak Paneer,160,66,2023-06-29
12,Fried Rice,130,51,2023-06-29
13,Gulab Jamun,80,43,2023-06-29
14,Chicken 65,160,73,2023-06-29
15,Butter Chicken,200,78,2023-06-29
16,Veg Meals,110,95,2023-06-29
17,Chappathi,50,325,2023-06-29
18,Aloo Gobi,140,47,2023-06-29
19,Kadai Chicken,200,64,2023-06-29
20,Fish Curry,140,61,2023-06-29

1,Biryani,150,83,2023-06-30
2,Shawarma,120,69,2023-06-30
3,Appam,30,193,2023-06-30
4,Dosa,70,203,2023-06-30
5,Paratha,40,338,2023-06-30
6,Samosa,20,101,2023-06-30
7,Chicken Curry,140,93,2023-06-30
8,Paneer Tikka,180,54,2023-06-30
9,Mutton Biryani,250,55,2023-06-30
10,Rasam,70,53,2023-06-30
11,Palak Paneer,160,56,2023-06-30
12,Fried Rice,130,52,2023-06-30
13,Gulab Jamun,80,45,2023-06-30
14,Chicken 65,160,82,2023-06-30
15,Butter Chicken,200,95,2023-06-30
16,Veg Meals,110,83,2023-06-30
17,Chappathi,50,325,2023-06-30
18,Aloo Gobi,140,39,2023-06-30
19,Kadai Chicken,200,78,2023-06-30
20,Fish Curry,140,66,2023-06-30

1,Biryani,150,117,2023-07-01
2,Shawarma,120,73,2023-07-01
3,Appam,30,178,2023-07-01
4,Dosa,70,204,2023-07-01
5,Paratha,40,357,2023-07-01
6,Samosa,20,85,2023-07-01
7,Chicken Curry,140,103,2023-07-01
8,Paneer Tikka,180,40,2023-07-01
9,Mutton Biryani,250,36,2023-07-01
10,Rasam,70,82,2023-07-01
11,Palak Paneer,160,34,2023-07-01
12,Fried Rice,130,54,2023-07-01
13,Gulab Jamun,80,44,2023-07-01
14,Chicken 65,160,89,2023-07-01
15,Butter Chicken,200,77,2023-07-01
16,Veg Meals,110,60,2023-07-01
17,Chappathi,50,339,2023-07-01
18,Aloo Gobi,140,27,2023-07-01
19,Kadai Chicken,200,108,2023-07-01
20,Fish Curry,140,81,2023-07-01

1,Biryani,150,117,2023-07-02
2,Shawarma,120,73,2023-07-02
3,Appam,30,179,2023-07-02
4,Dosa,70,214,2023-07-02
5,Paratha,40,345,2023-07-02
6,Samosa,20,84,2023-07-02
7,Chicken Curry,140,89,2023-07-02
8,Paneer Tikka,180,17,2023-07-02
9,Mutton Biryani,250,44,2023-07-02
10,Rasam,70,71,2023-07-02
11,Palak Paneer,160,36,2023-07-02
12,Fried Rice,130,63,2023-07-02
13,Gulab Jamun,80,69,2023-07-02
14,Chicken 65,160,102,2023-07-02
15,Butter Chicken,200,108,2023-07-02
16,Veg Meals,110,67,2023-07-02
17,Chappathi,50,355,2023-07-02
18,Aloo Gobi,140,53,2023-07-02
19,Kadai Chicken,200,92,2023-07-02
20,Fish Curry,140,84,2023-07-02

1,Biryani,150,64,2023-07-03
2,Shawarma,120,67,2023-07-03
3,Appam,30,200,2023-07-03
4,Dosa,70,210,2023-07-03
5,Paratha,40,295,2023-07-03
6,Samosa,20,87,2023-07-03
7,Chicken Curry,140,76,2023-07-03
8,Paneer Tikka,180,44,2023-07-03
9,Mutton Biryani,250,61,2023-07-03
10,Rasam,70,76,2023-07-03
11,Palak Paneer,160,60,2023-07-03
12,Fried Rice,130,76,2023-07-03
13,Gulab Jamun,80,46,2023-07-03
14,Chicken 65,160,71,2023-07-03
15,Butter Chicken,200,58,2023-07-03
16,Veg Meals,110,87,2023-07-03
17,Chappathi,50,325,2023-07-03
18,Aloo Gobi,140,46,2023-07-03
19,Kadai Chicken,200,85,2023-07-03
20,Fish Curry,140,74,2023-07-03

1,Biryani,150,75,2023-07-04
2,Shawarma,120,62,2023-07-04
3,Appam,30,204,2023-07-04
4,Dosa,70,210,2023-07-04
5,Paratha,40,305,2023-07-04
6,Samosa,20,105,2023-07-04
7,Chicken Curry,140,84,2023-07-04
8,Paneer Tikka,180,44,2023-07-04
9,Mutton Biryani,250,47,2023-07-04
10,Rasam,70,70,2023-07-04
11,Palak Paneer,160,41,2023-07-04
12,Fried Rice,130,55,2023-07-04
13,Gulab Jamun,80,34,2023-07-04
14,Chicken 65,160,79,2023-07-04
15,Butter Chicken,200,69,2023-07-04
16,Veg Meals,110,93,2023-07-04
17,Chappathi,50,322,2023-07-04
18,Aloo Gobi,140,52,2023-07-04
19,Kadai Chicken,200,59,2023-07-04
20,Fish Curry,140,85,2023-07-04

1,Biryani,150,67,2023-07-05
2,Shawarma,120,63,2023-07-05
3,Appam,30,200,2023-07-05
4,Dosa,70,205,2023-07-05
5,Paratha,40,297,2023-07-05
6,Samosa,20,96,2023-07-05
7,Chicken Curry,140,78,2023-07-05
8,Paneer Tikka,180,55,2023-07-05
9,Mutton Biryani,250,42,2023-07-05
10,Rasam,70,85,2023-07-05
11,Palak Paneer,160,58,2023-07-05
12,Fried Rice,130,67,2023-07-05
13,Gulab Jamun,80,44,2023-07-05
14,Chicken 65,160,81,2023-07-05
15,Butter Chicken,200,70,2023-07-05
16,Veg Meals,110,93,2023-07-05
17,Chappathi,50,322,2023-07-05
18,Aloo Gobi,140,53,2023-07-05
19,Kadai Chicken,200,80,2023-07-05
20,Fish Curry,140,71,2023-07-05

1,Biryani,150,69,2023-07-06
2,Shawarma,120,64,2023-07-06
3,Appam,30,210,2023-07-06
4,Dosa,70,213,2023-07-06
5,Paratha,40,317,2023-07-06
6,Samosa,20,109,2023-07-06
7,Chicken Curry,140,80,2023-07-06
8,Paneer Tikka,180,60,2023-07-06
9,Mutton Biryani,250,48,2023-07-06
10,Rasam,70,79,2023-07-06
11,Palak Paneer,160,37,2023-07-06
12,Fried Rice,130,62,2023-07-06
13,Gulab Jamun,80,53,2023-07-06
14,Chicken 65,160,77,2023-07-06
15,Butter Chicken,200,82,2023-07-06
16,Veg Meals,110,104,2023-07-06
17,Chappathi,50,309,2023-07-06
18,Aloo Gobi,140,50,2023-07-06
19,Kadai Chicken,200,88,2023-07-06
20,Fish Curry,140,82,2023-07-06

1,Biryani,150,72,2023-07-07
2,Shawarma,120,56,2023-07-07
3,Appam,30,212,2023-07-07
4,Dosa,70,207,2023-07-07
5,Paratha,40,316,2023-07-07
6,Samosa,20,115,2023-07-07
7,Chicken Curry,140,84,2023-07-07
8,Paneer Tikka,180,65,2023-07-07
9,Mutton Biryani,250,53,2023-07-07
10,Rasam,70,93,2023-07-07
11,Palak Paneer,160,57,2023-07-07
12,Fried Rice,130,47,2023-07-07
13,Gulab Jamun,80,36,2023-07-07
14,Chicken 65,160,85,2023-07-07
15,Butter Chicken,200,90,2023-07-07
16,Veg Meals,110,100,2023-07-07
17,Chappathi,50,338,2023-07-07
18,Aloo Gobi,140,48,2023-07-07
19,Kadai Chicken,200,99,2023-07-07
20,Fish Curry,140,76,2023-07-07

1,Biryani,150,129,2023-07-08
2,Shawarma,120,72,2023-07-08
3,Appam,30,176,2023-07-08
4,Dosa,70,200,2023-07-08
5,Paratha,40,332,2023-07-08
6,Samosa,20,105,2023-07-08
7,Chicken Curry,140,95,2023-07-08
8,Paneer Tikka,180,46,2023-07-08
9,Mutton Biryani,250,52,2023-07-08
10,Rasam,70,58,2023-07-08
11,Palak Paneer,160,49,2023-07-08
12,Fried Rice,130,45,2023-07-08
13,Gulab Jamun,80,45,2023-07-08
14,Chicken 65,160,63,2023-07-08
15,Butter Chicken,200,130,2023-07-08
16,Veg Meals,110,84,2023-07-08
17,Chappathi,50,326,2023-07-08
18,Aloo Gobi,140,20,2023-07-08
19,Kadai Chicken,200,83,2023-07-08
20,Fish Curry,140,88,2023-07-08

1,Biryani,150,128,2023-07-09
2,Shawarma,120,63,2023-07-09
3,Appam,30,196,2023-07-09
4,Dosa,70,186,2023-07-09
5,Paratha,40,343,2023-07-09
6,Samosa,20,107,2023-07-09
7,Chicken Curry,140,110,2023-07-09
8,Paneer Tikka,180,49,2023-07-09
9,Mutton Biryani,250,51,2023-07-09
10,Rasam,70,51,2023-07-09
11,Palak Paneer,160,46,2023-07-09
12,Fried Rice,130,38,2023-07-09
13,Gulab Jamun,80,52,2023-07-09
14,Chicken 65,160,97,2023-07-09
15,Butter Chicken,200,111,2023-07-09
16,Veg Meals,110,61,2023-07-09
17,Chappathi,50,359,2023-07-09
18,Aloo Gobi,140,25,2023-07-09
19,Kadai Chicken,200,96,2023-07-09
20,Fish Curry,140,77,2023-07-09

1,Biryani,150,66,2023-07-10
2,Shawarma,120,60,2023-07-10
3,Appam,30,203,2023-07-10
4,Dosa,70,206,2023-07-10
5,Paratha,40,296,2023-07-10
6,Samosa,20,94,2023-07-10
